Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible,PAGASA_SG_RH,Target_Y,Sto_Nino_DailyMaxWL_t_1,Sto_Nino_DailyMaxWL_t_2,Sto_Nino_DailyMaxWL_t_3,Nangka_DailyMaxWL_t_1,Nangka_DailyMaxWL_t_2,Nangka_DailyMaxWL_t_3,Mt_BosoBoso_Rain_t_1,Mt_BosoBoso_Rain_t_2,Mt_BosoBoso_Rain_t_3,Mt_Campana_Rain_t_1,Mt_Campana_Rain_t_2,Mt_Campana_Rain_t_3,Nangka_Rain_t_1,Nangka_Rain_t_2,Nangka_Rain_t_3,Mt_Oro_Rain_t_1,Mt_Oro_Rain_t_2,Mt_Oro_Rain_t_3,Mt_Aries_Rain_t_1,Mt_Aries_Rain_t_2,Mt_Aries_Rain_t_3,PAGASA_SG_RH_t_1,PAGASA_SG_RH_t_2,PAGASA_SG_RH_t_3,Mt_BosoBoso_Rain_2Day,Mt_BosoBoso_Rain_3Day,Mt_Campana_Rain_2Day,Mt_Campana_Rain_3Day,Nangka_Rain_2Day,Nangka_Rain_3Day,Mt_Oro_Rain_2Day,Mt_Oro_Rain_3Day,Mt_Aries_Rain_2Day,Mt_Aries_Rain_3Day
2019-12-20,2019,24,YES,15.04,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,71.0,15.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,66.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,2019,24,YES,12.04,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,75.0,12.04,15.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,70.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,2019,24,YES,12.04,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,68.0,12.04,12.04,15.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,2019,24,YES,12.04,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,80.0,12.04,12.04,12.04,15.04,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,2019,24,YES,12.047,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,65.0,12.047,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,68.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,2019,24,YES,12.56,24,YES,16.78,24,YES,42.0,24,YES,27.0,24,YES,39.0,24,YES,10.0,24,YES,33.0,YES,True,True,True,82.0,12.56,12.047,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,80.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,2019,24,YES,12.11,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,80.0,12.11,12.56,12.047,12.04,16.78,15.8,15.8,42.0,0.0,0.0,27.0,0.0,0.0,39.0,0.0,0.0,10.0,0.0,0.0,33.0,0.0,0.0,82.0,65.0,80.0,42.0,42.0,27.0,27.0,39.0,39.0,10.0,10.0,33.0,33.0
2019-12-27,2019,24,YES,12.04,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,72.0,12.04,12.11,12.56,12.047,15.8,16.78,15.8,0.0,42.0,0.0,0.0,27.0,0.0,0.0,39.0,0.0,0.0,10.0,0.0,0.0,33.0,0.0,80.0,82.0,65.0,42.0,42.0,27.0,27.0,39.0,39.0,10.0,10.0,33.0,33.0
2019-12-28,2019,24,YES,12.4,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False,71.0,12.4,12.04,12.11,12.56,,15.8,16.78,0.0,0.0,42.0,0.0,0.0,27.0,0.0,0.0,39.0,0.0,0.0,10.0,0.0,0.0,33.0,72.0,80.0,82.0,0.0,42.0,0.0,27.0,0.0,39.0,0.0,10.0,0.0,33.0
2019-12-29,2019,24,YES,12.04,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False,70.0,12.04,12.4,12.04,12.11,15.8,,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,72.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,2019,24,YES,12.04,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False,69.0,12.04,12.04,12.4,12.04,15.8,15.8,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,71.0,72.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,2019,24,YES,12.04,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,22,NO,,NO,False,False,False,78.0,12.04,12.04,12.04,12.4,15.8,15.8,15.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,70.0,71.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,2020,24,YES,12.04,24,YES,15.8,24,YES,1.0,0,NO,,24,YES,0.0,24,YES,1.0,24,YES,0.0,NO,False,False,False,74.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,78.0,69.0,70.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,
2020-01-02,2020,24,YES,12.04,24,YES,15.81,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,73.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,74.0,78.0,69.0,1.0,1.0,,,0.0,0.0,1.0,1.0,,
2020-01-03,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,71.0,12.04,12.04,12.04,12.04,15.81,15.8,15.8,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,73.0,74.0,78.0,1.0,1.0,,,0.0,0.0,1.0,1.0,0.0,
2020-01-04,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,69.0,12.04,12.04,12.04,12.04,15.8,15.81,15.8,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,73.0,74.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-05,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,1.0,NO,False,False,False,69.0,12.04,12.04,12.04,12.04,15.8,15.8,15.81,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,73.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,67.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,69.0,71.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-07,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,69.0,69.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-08,2020,24,YES,12.04,24,YES,15.8,24,YES,1.0,0,NO,,20,NO,,20,NO,,24,YES,2.0,NO,False,False,False,78.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,67.0,69.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-09,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,70.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,78.0,74.0,67.0,1.0,1.0,,,,,,,2.0,2.0
2020-01-10,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,78.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,1.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,2.0,0.0,70.0,78.0,74.0,1.0,1.0,,,,,,,2.0,2.0
2020-01-11,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,71.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,1.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,78.0,70.0,78.0,0.0,1.0,,,0.0,,0.0,,0.0,2.0
2020-01-12,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,78.0,70.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,80.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,71.0,78.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,75.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,74.0,71.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,77.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,74.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,2020,23,NO,,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,69.0,,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,75.0,80.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,11.0,24,YES,5.0,24,YES,0.0,NO,False,False,False,76.0,12.04,,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,77.0,75.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,76.0,12.04,12.04,,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,76.0,69.0,77.0,0.0,0.0,,,11.0,11.0,5.0,5.0,0.0,0.0
2020-01-19,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,79.0,12.04,12.04,12.04,,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,76.0,76.0,69.0,0.0,0.0,,,11.0,11.0,5.0,5.0,0.0,0.0
2020-01-20,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,79.0,76.0,76.0,0.0,0.0,,,0.0,11.0,0.0,5.0,0.0,0.0
2020-01-21,2020,24,YES,12.04,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,65.0,12.04,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,79.0,76.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,64.0,12.03,12.04,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,79.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,2020,8,NO,,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,65.0,,12.03,12.04,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,65.0,74.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,2020,24,YES,12.03,24,YES,15.8,24,YES,12.0,0,NO,,24,YES,5.0,24,YES,2.0,24,YES,11.0,NO,False,False,False,82.0,12.03,,12.03,12.04,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,65.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,1.0,24,YES,1.0,24,YES,0.0,NO,False,False,False,81.0,12.03,12.03,,12.03,15.8,15.8,15.8,12.0,0.0,0.0,,,,5.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,82.0,65.0,64.0,12.0,12.0,,,5.0,5.0,2.0,2.0,11.0,11.0
2020-01-26,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,77.0,12.03,12.03,12.03,,15.8,15.8,15.8,0.0,12.0,0.0,,,,1.0,5.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,81.0,82.0,65.0,12.0,12.0,,,6.0,6.0,3.0,3.0,11.0,11.0
2020-01-27,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,65.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,12.0,,,,0.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,11.0,77.0,81.0,82.0,0.0,12.0,,,1.0,6.0,1.0,3.0,0.0,11.0
2020-01-28,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,68.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,77.0,81.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0
2020-01-29,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,77.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,65.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,68.0,65.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,73.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,68.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,68.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,65.0,74.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,70.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,73.0,65.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,73.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,68.0,73.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,67.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,70.0,68.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,65.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,73.0,70.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,72.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,73.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,85.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,65.0,67.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,2020,24,YES,13.03,24,YES,15.8,23,NO,,0,NO,,23,NO,,23,NO,,24,YES,36.0,NO,False,False,False,80.0,13.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,72.0,65.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,2020,24,YES,12.03,24,YES,15.8,24,YES,2.0,0,NO,,24,YES,8.0,24,YES,19.0,24,YES,7.0,NO,False,False,False,70.0,12.03,13.03,12.03,12.03,15.8,15.8,15.8,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,36.0,0.0,0.0,80.0,85.0,72.0,,,,,,,,,36.0,36.0
2020-02-10,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,67.0,12.03,12.03,13.03,12.03,15.8,15.8,15.8,2.0,,0.0,,,,8.0,,0.0,19.0,,0.0,7.0,36.0,0.0,70.0,80.0,85.0,,,,,,,,,43.0,43.0
2020-02-11,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,70.0,12.03,12.03,12.03,13.03,15.8,15.8,15.8,0.0,2.0,,,,,0.0,8.0,,0.0,19.0,,0.0,7.0,36.0,67.0,70.0,80.0,2.0,,,,8.0,,19.0,,7.0,43.0
2020-02-12,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,63.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,2.0,,,,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,7.0,70.0,67.0,70.0,0.0,2.0,,,0.0,8.0,0.0,19.0,0.0,7.0
2020-02-13,2020,24,YES,12.03,24,YES,15.8,24,YES,3.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,1.0,NO,False,False,False,77.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,70.0,67.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,68.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,3.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,63.0,70.0,3.0,3.0,,,0.0,0.0,0.0,0.0,1.0,1.0
2020-02-15,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,64.0,12.03,12.03,12.03,12.03,15.8,15.8,15.8,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,77.0,63.0,3.0,3.0,,,0.0,0.0,0.0,0.0,1.0,1.0
2020-02-16,2020,24,YES,120.3,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,69.0,120.3,12.03,12.03,12.03,15.8,15.8,15.8,0.0,0.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,68.0,77.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-17,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,71.0,12.03,120.3,12.03,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,64.0,68.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,64.0,12.03,12.03,120.3,12.03,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,69.0,64.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,2020,24,YES,12.03,24,YES,15.8,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,64.0,12.03,12.03,12.03,120.3,15.8,15.8,15.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,71.0,69.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
